SampleID,PlayerStd,SeasonEndYear,TeamAtSeasonStart,InitMarketValue,FinalMarketValue,AgeAtSeasonStart,InjuryDays,GamesMissed,InjuryCount,TeamStartElo,SeqLen,MinutesTotal,League,Split
Robert Gumny_2021,Robert Gumny,2021,Augsburg,3500000.0,3000000.0,22.0,0,0,0,1642.75,22,1296,Bundesliga,train
Robert Gumny_2022,Robert Gumny,2022,Augsburg,3000000.0,2500000.0,23.0,29,4,1,1595.59,25,2013,Bundesliga,train
Robert Gumny_2023,Robert Gumny,2023,Augsburg,3500000.0,3500000.0,24.0,26,3,2,1616.25,27,1861,Bundesliga,train
Robert Gumny_2024,Robert Gumny,2024,Augsburg,3500000.0,2000000.0,25.0,257,22,3,1587.16,12,436,Bundesliga,val
Robert Gumny_2025,Robert Gumny,2025,Augsburg,2000000.0,1500000.0,26.0,74,12,5,1612.91,6,250,Bundesliga,test
Robert Lewandowski_2021,Robert Lewandowski,2021,Bayern Munich,60000000.0,60000000.0,32.0,27,8,2,2044.85,26,2193,Bundesliga,train
Robert Lewandowski_2022,Robert Lewandowski,2022,Bayern Munich,50000000.0,45000000.0,33.0,2,1,1,1993.57,30,2588,Bundesliga,train
Robert Lewandowski_2023,Robert Lewandowski,2023,Barcelona,45000000.0,30000000.0,34.0,13,2,1,1875.88,34,2847,La Liga,train
Robert Lewandowski_2024,Robert Lewandowski,2024,Barcelona,20000000.0,15000000.0,35.0,23,5,1,1862.14,35,2750,La Liga,val
Robert Lewandowski_2025,Robert Lewandowski,2025,Barcelona,15000000.0,12000000.0,36.0,39,10,3,1882.09,34,2667,La Liga,test
Robert Skov_2021,Robert Skov,2021,Hoffenheim,14000000.0,10000000.0,24.0,67,14,4,1735.55,22,1103,Bundesliga,train
Robert Skov_2022,Robert Skov,2022,Hoffenheim,8000000.0,7000000.0,25.0,141,20,1,1699.96,10,323,Bundesliga,train
Robert Skov_2023,Robert Skov,2023,Hoffenheim,9000000.0,6500000.0,26.0,52,10,3,1664.12,21,1235,Bundesliga,train
Robert Skov_2024,Robert Skov,2024,Hoffenheim,6500000.0,5000000.0,27.0,29,4,3,1639.18,23,1101,Bundesliga,val
Robert Skov_2025,Robert Skov,2025,Union Berlin,3000000.0,4000000.0,28.0,135,12,1,1670.61,14,782,Bundesliga,test
Robert Snodgrass_2021,Robert Snodgrass,2021,West Ham,4000000.0,1500000.0,33.0,2,0,1,1710.38,22,1062,Premier League,train
Robert Tesche_2022,Robert Tesche,2022,Bochum,350000.0,350000.0,34.0,58,7,2,1563.64,10,331,Bundesliga,train
Robert Wagner_2023,Robert Wagner,2023,Freiburg,600000.0,1400000.0,19.0,0,0,0,1721.7,4,38,Bundesliga,train
Roberto Arroyo_2023,Roberto Arroyo,2023,Valladolid,300000.0,300000.0,19.0,0,0,0,1638.47,1,15,La Liga,train
Roberto Firmino_2021,Roberto Firmino,2021,Liverpool,72000000.0,50000000.0,29.0,28,3,1,1991.63,34,2658,Premier League,train
Roberto Firmino_2022,Roberto Firmino,2022,Liverpool,40000000.0,32000000.0,30.0,117,30,5,1940.2,19,973,Premier League,train
Roberto Firmino_2023,Roberto Firmino,2023,Liverpool,28000000.0,18000000.0,31.0,52,10,1,2035.03,23,1091,Premier League,train
Roberto Fernandez_2025,Roberto Fernandez,2025,Espanyol,3500000.0,6000000.0,22.0,0,0,0,1572.29,19,1497,La Liga,test
Roberto Gagliardini_2021,Roberto Gagliardini,2021,Inter,14000000.0,15000000.0,26.0,21,6,1,1841.54,28,1232,Serie A,train
Roberto Gagliardini_2022,Roberto Gagliardini,2022,Inter,12000000.0,8000000.0,27.0,48,3,2,1904.37,18,649,Serie A,train
Roberto Gagliardini_2023,Roberto Gagliardini,2023,Inter,6500000.0,4000000.0,28.0,12,2,1,1866.0,19,783,Serie A,train
Roberto Gagliardini_2024,Roberto Gagliardini,2024,Monza,4000000.0,3000000.0,29.0,27,5,2,1655.78,33,2360,Serie A,val
Roberto Gagliardini_2025,Roberto Gagliardini,2025,Monza,2000000.0,1400000.0,30.0,306,31,3,1664.86,8,180,Serie A,test
Rober Gonzalez_2022,Rober Gonzalez,2022,Betis,2000000.0,2000000.0,20.0,0,0,0,1740.6,4,135,La Liga,train
Rober Gonzalez_2023,Rober Gonzalez,2023,Betis,2000000.0,2000000.0,21.0,0,0,0,1778.93,2,54,La Liga,train
Roberto Inglese_2021,Roberto Inglese,2021,Parma,12000000.0,6000000.0,28.0,169,24,4,1582.03,14,576,Serie A,train
Roberto Insigne_2021,Roberto Insigne,2021,Benevento,1800000.0,2000000.0,26.0,0,0,0,1548.81,30,1599,Serie A,train
Roberto Lopez_2021,Roberto Lopez,2021,Real Sociedad,7500000.0,8000000.0,20.0,0,0,0,1742.09,17,505,La Liga,train
Roberto Lopez_2025,Roberto Lopez,2025,Leganés,2200000.0,1000000.0,24.0,0,0,0,1566.74,13,396,La Liga,test
Roberto Massimo_2021,Roberto Massimo,2021,Stuttgart,1800000.0,2500000.0,20.0,0,0,0,1571.67,15,617,Bundesliga,train
Roberto Massimo_2022,Roberto Massimo,2022,Stuttgart,3000000.0,2000000.0,20.0,62,10,6,1644.2,17,805,Bundesliga,train
Roberto Massimo_2024,Roberto Massimo,2024,Stuttgart,1000000.0,800000.0,23.0,85,11,3,1628.82,5,84,Bundesliga,val
Robert Navarro_2021,Robert Navarro,2021,Real Sociedad,2500000.0,3000000.0,18.0,0,0,0,1773.88,1,35,La Liga,train
Robert Navarro_2022,Robert Navarro,2022,Real Sociedad,3000000.0,3000000.0,19.0,0,0,0,1761.45,6,199,La Liga,train
Robert Navarro_2023,Robert Navarro,2023,Real Sociedad,4000000.0,3000000.0,20.0,0,0,0,1763.23,17,351,La Liga,train
Robert Navarro_2024,Robert Navarro,2024,Cádiz,2000000.0,6000000.0,21.0,0,0,0,1643.92,28,1888,La Liga,val
Robert Navarro_2025,Robert Navarro,2025,Mallorca,6000000.0,6000000.0,22.0,70,10,1,1642.41,23,1278,La Liga,test
Roberto Pereyra_2021,Roberto Pereyra,2021,Udinese,7500000.0,10000000.0,29.0,26,3,2,1570.23,34,2925,Serie A,train
Roberto Pereyra_2022,Roberto Pereyra,2022,Udinese,7500000.0,6500000.0,30.0,86,15,2,1590.84,24,1794,Serie A,train
Roberto Pereyra_2023,Roberto Pereyra,2023,Udinese,6500000.0,6000000.0,31.0,21,3,1,1632.25,34,2820,Serie A,train
Roberto Pereyra_2024,Roberto Pereyra,2024,Udinese,3500000.0,2000000.0,32.0,31,5,2,1640.88,27,1858,Serie A,val
Roberto Piccoli_2021,Roberto Piccoli,2021,Spezia,1500000.0,3000000.0,19.0,33,6,2,1466.86,20,703,Serie A,train
Roberto Piccoli_2022,Roberto Piccoli,2022,Atalanta,4000000.0,4000000.0,20.0,110,12,4,1836.63,34,828,Serie A,train
Roberto Piccoli_2023,Roberto Piccoli,2023,Hellas Verona,3500000.0,3500000.0,21.0,101,10,3,1635.19,40,1416,Serie A,train
Roberto Piccoli_2024,Roberto Piccoli,2024,Empoli,3500000.0,4000000.0,22.0,0,0,0,1626.09,74,2834,Serie A,val
Roberto Piccoli_2025,Roberto Piccoli,2025,Cagliari,6000000.0,12000000.0,23.0,0,0,0,1611.59,37,3127,Serie A,test
Roberto Soldado_2021,Roberto Soldado,2021,Granada,1000000.0,1200000.0,35.0,27,7,2,1716.38,29,1438,La Liga,train
Roberto Soldado_2022,Roberto Soldado,2022,Levante,1000000.0,1000000.0,36.0,83,10,3,1664.71,18,664,La Liga,train
Roberto Soriano_2021,Roberto Soriano,2021,Bologna,6500000.0,10000000.0,29.0,0,0,0,1584.51,37,3250,Serie A,train
Roberto Soriano_2022,Roberto Soriano,2022,Bologna,8000000.0,5000000.0,30.0,0,0,0,1593.51,35,2622,Serie A,train
Roberto Soriano_2023,Roberto Soriano,2023,Bologna,3500000.0,2500000.0,31.0,68,11,2,1599.72,27,1326,Serie A,train
Roberto Torres_2021,Roberto Torres,2021,Osasuna,8000000.0,5000000.0,31.0,8,1,1,1697.59,35,1894,La Liga,train
Roberto Torres_2022,Roberto Torres,2022,Osasuna,3000000.0,3000000.0,32.0,0,0,0,1682.57,28,809,La Liga,train
Roberto Torres_2023,Roberto Torres,2023,Osasuna,2000000.0,1200000.0,33.0,0,0,0,1680.35,2,11,La Liga,train
Robin Gosens_2021,Robin Gosens,2021,Atalanta,27000000.0,35000000.0,26.0,32,7,4,1825.87,32,2523,Serie A,train
Robin Gosens_2022,Robin Gosens,2022,Atalanta,35000000.0,28000000.0,27.0,165,34,4,1836.63,26,1258,Serie A,train
Robin Gosens_2023,Robin Gosens,2023,Inter,22000000.0,15000000.0,28.0,27,7,2,1863.92,32,1184,Serie A,train
Robin Gosens_2024,Robin Gosens,2024,Union Berlin,15000000.0,12000000.0,29.0,19,2,1,1738.94,29,2193,Bundesliga,val
Robin Gosens_2025,Robin Gosens,2025,Union Berlin,8000000.0,8000000.0,30.0,18,4,1,1639.59,66,5222,Bundesliga,test
Robin Hack_2024,Robin Hack,2024,Gladbach,3000000.0,8000000.0,25.0,80,2,3,1684.28,27,1315,Bundesliga,val
Robin Hack_2025,Robin Hack,2025,Gladbach,8000000.0,12000000.0,26.0,33,1,4,1652.19,31,2022,Bundesliga,test
Robin Knoche_2021,Robin Knoche,2021,Union Berlin,5500000.0,7500000.0,28.0,0,0,0,1605.82,30,2682,Bundesliga,train
Robin Knoche_2022,Robin Knoche,2022,Union Berlin,7500000.0,5000000.0,29.0,7,0,1,1685.0,30,2700,Bundesliga,train
Robin Knoche_2023,Robin Knoche,2023,Union Berlin,5000000.0,5000000.0,30.0,6,1,1,1730.74,30,2693,Bundesliga,train
Robin Knoche_2024,Robin Knoche,2024,Union Berlin,5000000.0,2500000.0,31.0,25,5,1,1738.94,22,1737,Bundesliga,val
Robin Koch_2021,Robin Koch,2021,Leeds United,17000000.0,17000000.0,23.0,95,18,1,1624.62,17,1132,Premier League,train
Robin Koch_2022,Robin Koch,2022,Leeds United,17000000.0,16000000.0,25.0,129,27,3,1783.74,19,1484,Premier League,train
Robin Koch_2023,Robin Koch,2023,Leeds United,18000000.0,18000000.0,26.0,0,0,0,1703.28,34,2995,Premier League,train
Robin Koch_2024,Robin Koch,2024,Eint Frankfurt,18000000.0,18000000.0,27.0,24,6,1,1717.05,29,2558,Bundesliga,val
Robin Koch_2025,Robin Koch,2025,Eint Frankfurt,18000000.0,18000000.0,28.0,47,8,5,1696.99,28,2406,Bundesliga,test
Robin Le Normand_2021,Robin Le Normand,2021,Real Sociedad,15000000.0,22000000.0,23.0,3,0,1,1741.5,33,2747,La Liga,train
Robin Le Normand_2022,Robin Le Normand,2022,Real Sociedad,25000000.0,30000000.0,24.0,3,0,1,1761.45,37,3330,La Liga,train
Robin Le Normand_2023,Robin Le Normand,2023,Real Sociedad,35000000.0,35000000.0,25.0,37,8,2,1756.36,33,2796,La Liga,train
Robin Le Normand_2024,Robin Le Normand,2024,Real Sociedad,40000000.0,40000000.0,27.0,7,1,1,1788.51,29,2469,La Liga,val
Robin Le Normand_2025,Robin Le Normand,2025,Atlético Madrid,40000000.0,40000000.0,28.0,61,16,1,1828.52,27,2151,La Liga,test
Robin Quaison_2021,Robin Quaison,2021,Mainz 05,9000000.0,7500000.0,27.0,31,4,1,1658.16,25,1351,Bundesliga,train
Robinio Vaz_2025,Robinio Vaz,2025,Marseille,150000.0,150000.0,18.0,0,0,0,1775.14,2,75,Ligue 1,test
Robson Bambu_2021,Robson Bambu,2021,Nice,6000000.0,3500000.0,22.0,0,0,0,1613.74,12,777,Ligue 1,train
Rocco Reitz_2021,Rocco Reitz,2021,Gladbach,50000.0,500000.0,18.0,61,13,1,1757.16,2,60,Bundesliga,train
Rocco Reitz_2023,Rocco Reitz,2023,Gladbach,650000.0,800000.0,20.0,0,0,0,1728.31,1,3,Bundesliga,train
Rocco Reitz_2024,Rocco Reitz,2024,Gladbach,4000000.0,10000000.0,21.0,5,0,1,1684.28,32,2070,Bundesliga,val
Rocco Reitz_2025,Rocco Reitz,2025,Gladbach,15000000.0,15000000.0,22.0,53,8,3,1652.19,25,1651,Bundesliga,test
Rodri_2021,Rodri,2021,Manchester City,64000000.0,70000000.0,24.0,2,0,1,1967.78,47,3139,Premier League,train
Rodri_2022,Rodri,2022,Betis,70000000.0,80000000.0,25.0,0,0,0,1740.6,52,3608,La Liga,train
Rodri_2023,Rodri,2023,Manchester City,80000000.0,90000000.0,26.0,0,0,0,2025.13,64,4332,Premier League,train
Rodri_2024,Rodri,2024,Manchester City,100000000.0,120000000.0,27.0,0,0,0,2077.27,60,3712,Premier League,val
Rodri_2025,Rodri,2025,Betis,130000000.0,110000000.0,28.0,279,50,2,1709.26,6,191,La Liga,test
Rodrigo_2021,Rodrigo,2021,Leeds United,30000000.0,18000000.0,29.0,54,12,2,1624.62,24,1117,Premier League,train
Rodrigo_2022,Rodrigo,2022,Leeds United,15000000.0,12000000.0,30.0,37,5,1,1783.74,29,2085,Premier League,train
Rodrigo_2023,Rodrigo,2023,Leeds United,9000000.0,6000000.0,31.0,41,7,1,1703.28,29,1768,Premier League,train
Ro Abajas_2025,Ro Abajas,2025,Valencia,100000.0,100000.0,21.0,0,0,0,1628.17,1,65,La Liga,test
Rodrigo Battaglia_2021,Rodrigo Battaglia,2021,Alavés,4500000.0,4000000.0,29.0,0,0,0,1644.01,32,2492,La Liga,train
Rodrigo Battaglia_2022,Rodrigo Battaglia,2022,Mallorca,2500000.0,1800000.0,30.0,0,0,0,1631.24,26,1179,La Liga,train
Rodrigo Battaglia_2023,Rodrigo Battaglia,2023,Mallorca,1500000.0,1500000.0,31.0,0,0,0,1615.09,15,686,La Liga,train
Rodrigo Becao_2021,Rodrigo Becao,2021,Udinese,4500000.0,5000000.0,24.0,0,0,0,1595.44,35,2780,Serie A,train
Rodrigo Becao_2022,Rodrigo Becao,2022,Udinese,5000000.0,6000000.0,25.0,9,2,1,1590.84,35,3130,Serie A,train
Rodrigo Becao_2023,Rodrigo Becao,2023,Udinese,10000000.0,10000000.0,26.0,70,8,2,1632.25,28,2484,Serie A,train
Rodrigo Bentancur_2021,Rodrigo Bentancur,2021,Juventus,50000000.0,35000000.0,23.0,15,3,1,1837.94,33,2324,Serie A,train
Rodrigo Bentancur_2022,Rodrigo Bentancur,2022,Juventus,30000000.0,28000000.0,24.0,30,5,2,1849.13,70,4884,Serie A,train
Rodrigo Bentancur_2023,Rodrigo Bentancur,2023,Tottenham,35000000.0,40000000.0,25.0,305,43,3,1866.62,17,1410,Premier League,train
Rodrigo Bentancur_2024,Rodrigo Bentancur,2024,Tottenham,35000000.0,35000000.0,26.0,33,6,1,1858.57,21,926,Premier League,val
Rodrigo Bentancur_2025,Rodrigo Bentancur,2025,Tottenham,35000000.0,30000000.0,27.0,26,4,2,1790.56,25,1636,Premier League,test
Rodrigo De Paul_2021,Rodrigo De Paul,2021,Udinese,30000000.0,38000000.0,26.0,0,0,0,1595.44,36,3201,Serie A,train
Rodrigo De Paul_2022,Rodrigo De Paul,2022,Atlético Madrid,40000000.0,40000000.0,27.0,0,0,0,1895.43,36,2151,La Liga,train
Rodrigo De Paul_2023,Rodrigo De Paul,2023,Atlético Madrid,35000000.0,40000000.0,28.0,0,0,0,1868.53,30,1923,La Liga,train
Rodrigo De Paul_2024,Rodrigo De Paul,2024,Atlético Madrid,30000000.0,30000000.0,29.0,18,4,1,1846.32,34,2075,La Liga,val
Rodrigo De Paul_2025,Rodrigo De Paul,2025,Atlético Madrid,25000000.0,25000000.0,30.0,0,0,0,1828.52,34,2106,La Liga,test
Rodrigo Ely_2021,Rodrigo Ely,2021,Alavés,2500000.0,2200000.0,26.0,192,26,1,1644.01,8,468,La Liga,train
Rodrigo Ely_2023,Rodrigo Ely,2023,Almería,3000000.0,3000000.0,28.0,0,0,0,1630.25,36,3155,La Liga,train
Rodrigo Gomes_2025,Rodrigo Gomes,2025,Wolves,15000000.0,15000000.0,21.0,23,5,1,1677.86,24,742,Premier League,test
Rodrigo Muniz_2024,Rodrigo Muniz,2024,Fulham,5000000.0,20000000.0,22.0,35,4,1,1745.38,23,1478,Premier League,val
Rodrigo Muniz_2025,Rodrigo Muniz,2025,Fulham,20000000.0,20000000.0,23.0,95,15,3,1716.28,29,929,Premier League,test
Rodrigo Palacio_2021,Rodrigo Palacio,2021,Bologna,400000.0,400000.0,38.0,0,0,0,1584.51,36,2502,Serie A,train
Rodrigo Ribeiro_2024,Rodrigo Ribeiro,2024,Nott'ham Forest,3000000.0,3000000.0,18.0,0,0,0,1661.52,4,17,Premier League,val
Rodrigo Riquelme_2023,Rodrigo Riquelme,2023,Girona,4000000.0,12000000.0,22.0,0,0,0,1609.86,34,2179,La Liga,train
Rodrigo Riquelme_2024,Rodrigo Riquelme,2024,Atlético Madrid,18000000.0,25000000.0,23.0,0,0,0,1849.34,34,1528,La Liga,val
Rodrigo Riquelme_2025,Rodrigo Riquelme,2025,Atlético Madrid,22000000.0,12000000.0,24.0,0,0,0,1828.52,16,516,La Liga,test
Rodrigo Zalazar_2023,Rodrigo Zalazar,2023,Schalke 04,3500000.0,4000000.0,23.0,119,13,2,1578.8,20,1241,Bundesliga,train
Rodrygo_2021,Rodrygo,2021,Real Madrid,45000000.0,35000000.0,19.0,66,12,1,1919.93,22,983,La Liga,train
Rodrygo_2022,Rodrygo,2022,Real Madrid,40000000.0,60000000.0,20.0,34,7,3,1938.08,33,1523,La Liga,train
Rodrygo_2023,Rodrygo,2023,Real Madrid,70000000.0,100000000.0,21.0,38,8,6,1985.08,34,2379,La Liga,train
Rodrygo_2024,Rodrygo,2024,Real Madrid,100000000.0,110000000.0,22.0,0,0,0,1906.47,34,2380,La Liga,val
Rodrygo_2025,Rodrygo,2025,Real Madrid,100000000.0,90000000.0,23.0,38,6,3,1997.41,30,1928,La Liga,test
Roger Assale_2021,Roger Assale,2021,Dijon,6000000.0,2500000.0,26.0,22,5,1,1523.74,17,828,Ligue 1,train
Roger Hinojo_2025,Roger Hinojo,2025,Espanyol,50000.0,50000.0,19.0,0,0,0,1659.86,1,9,La Liga,test
Roger Ibanez_2021,Roger Ibanez,2021,Roma,8000000.0,25000000.0,21.0,28,8,2,1747.38,30,2398,Serie A,train
Roger Ibanez_2022,Roger Ibanez,2022,Roma,25000000.0,23000000.0,23.0,19,3,1,1738.82,34,2889,Serie A,train
Roger Ibanez_2023,Roger Ibanez,2023,Roma,27000000.0,30000000.0,23.0,10,3,2,1754.91,33,2796,Serie A,train
Roger Marti_2021,Roger Marti,2021,Levante,8000000.0,10000000.0,29.0,33,2,2,1692.76,33,2198,La Liga,train
Roger Marti_2022,Roger Marti,2022,Levante,8000000.0,5000000.0,30.0,0,0,0,1664.71,29,2115,La Liga,train
Roger Marti_2023,Roger Marti,2023,Elche,4000000.0,2000000.0,31.0,0,0,0,1631.02,52,2588,La Liga,train
Roger Marti_2024,Roger Marti,2024,Cádiz,2000000.0,1200000.0,32.0,0,0,0,1634.79,23,1359,La Liga,val
Roger Martinez_2023,Roger Martinez,2023,Espanyol,400000.0,400000.0,18.0,0,0,0,1617.48,1,7,La Liga,train
Roland Sallai_2021,Roland Sallai,2021,Freiburg,5000000.0,13000000.0,23.0,34,5,2,1666.21,24,1448,Bundesliga,train
Roland Sallai_2022,Roland Sallai,2022,Freiburg,16000000.0,12000000.0,24.0,32,6,1,1676.26,27,1345,Bundesliga,train
Roland Sallai_2023,Roland Sallai,2023,Freiburg,12000000.0,10000000.0,25.0,64,17,2,1718.67,17,982,Bundesliga,train
Roland Sallai_2024,Roland Sallai,2024,Freiburg,12000000.0,15000000.0,26.0,44,11,3,1732.67,25,1738,Bundesliga,val
Roland Sallai_2025,Roland Sallai,2025,Freiburg,14000000.0,10000000.0,27.0,30,6,3,1677.57,2,46,Bundesliga,test
Rolando Mandragora_2021,Rolando Mandragora,2021,Udinese,12000000.0,14000000.0,23.0,14,1,1,1563.82,54,3846,Serie A,train
Rolando Mandragora_2022,Rolando Mandragora,2022,Torino,14000000.0,10000000.0,24.0,124,22,4,1586.18,21,1319,Serie A,train
Rolando Mandragora_2023,Rolando Mandragora,2023,Fiorentina,9000000.0,10000000.0,25.0,22,4,1,1654.36,29,1950,Serie A,train
Rolando Mandragora_2024,Rolando Mandragora,2024,Fiorentina,8500000.0,8500000.0,26.0,10,2,2,1749.24,33,1588,Serie A,val
Rolando Mandragora_2025,Rolando Mandragora,2025,Fiorentina,8000000.0,12000000.0,27.0,31,5,2,1776.37,29,1931,Serie A,test
Roli Pereira De Sa_2021,Roli Pereira De Sa,2021,Nantes,300000.0,300000.0,23.0,0,0,0,1576.7,6,56,Ligue 1,train
Roli Pereira De Sa_2022,Roli Pereira De Sa,2022,Nantes,600000.0,700000.0,24.0,0,0,0,1558.55,16,551,Ligue 1,train
Romain Amalfitano_2021,Romain Amalfitano,2021,Dijon,1500000.0,1200000.0,31.0,42,5,1,1527.31,2,116,Ligue 1,train
Romain Del Castillo_2021,Romain Del Castillo,2021,Rennes,6000000.0,4500000.0,24.0,33,6,2,1654.59,23,556,Ligue 1,train
Romain Del Castillo_2022,Romain Del Castillo,2022,Rennes,3500000.0,3000000.0,25.0,118,15,3,1622.62,40,1862,Ligue 1,train
Romain Del Castillo_2023,Romain Del Castillo,2023,Brest,3000000.0,3000000.0,26.0,78,15,3,1566.12,27,1422,Ligue 1,train
Romain Del Castillo_2024,Romain Del Castillo,2024,Brest,5000000.0,10000000.0,27.0,11,2,1,1572.34,33,2497,Ligue 1,val
Romain Del Castillo_2025,Romain Del Castillo,2025,Brest,10000000.0,7000000.0,28.0,41,9,2,1707.59,24,1164,Ligue 1,test
Romain Esse_2025,Romain Esse,2025,Crystal Palace,3000000.0,12000000.0,19.0,5,1,1,1757.97,6,123,Premier League,test
Romain Faivre_2021,Romain Faivre,2021,Brest,500000.0,13000000.0,22.0,7,1,1,1541.35,32,2532,Ligue 1,train
Romain Faivre_2022,Romain Faivre,2022,Brest,15000000.0,15000000.0,23.0,31,4,2,1514.15,68,5188,Ligue 1,train
Romain Faivre_2023,Romain Faivre,2023,Lyon,12000000.0,10000000.0,24.0,33,4,3,1735.14,52,3092,Ligue 1,train
Romain Faivre_2024,Romain Faivre,2024,Lorient,15000000.0,15000000.0,25.0,63,9,3,1573.3,44,2988,Ligue 1,val
Romain Faivre_2025,Romain Faivre,2025,Brest,10000000.0,6000000.0,26.0,35,7,4,1707.59,19,825,Ligue 1,test
Romain Hamouma_2023,Romain Hamouma,2023,Ajaccio,600000.0,400000.0,35.0,101,17,6,1498.0,19,1079,Ligue 1,train
Romain Perraud_2021,Romain Perraud,2021,Brest,5000000.0,8000000.0,23.0,0,0,0,1541.35,33,2870,Ligue 1,train
Romain Perraud_2022,Romain Perraud,2022,Southampton,10000000.0,8000000.0,24.0,0,0,0,1700.75,20,1623,Premier League,train
Romain Perraud_2023,Romain Perraud,2023,Southampton,10000000.0,12000000.0,25.0,0,0,0,1671.66,28,1745,Premier League,train
Romain Perraud_2024,Romain Perraud,2024,Nice,9000000.0,5000000.0,26.0,0,0,0,1651.93,19,370,Ligue 1,val
Romain Perraud_2025,Romain Perraud,2025,Betis,5000000.0,5000000.0,27.0,0,0,0,1709.26,28,2002,La Liga,test
Romain Philippoteaux_2021,Romain Philippoteaux,2021,Brest,1000000.0,700000.0,32.0,0,0,0,1544.76,32,1142,Ligue 1,train
Romain Philippoteaux_2022,Romain Philippoteaux,2022,Brest,600000.0,500000.0,33.0,0,0,0,1524.91,1,24,Ligue 1,train
Romain Thomas_2021,Romain Thomas,2021,Angers,2400000.0,1800000.0,32.0,27,2,2,1577.06,31,2754,Ligue 1,train
Romain Thomas_2022,Romain Thomas,2022,Angers,1200000.0,1000000.0,33.0,22,3,1,1518.57,29,2473,Ligue 1,train
Romaine Sawyers_2021,Romaine Sawyers,2021,West Brom,3200000.0,2000000.0,28.0,0,0,0,1593.79,18,1397,Premier League,train
Roman Dixon_2025,Roman Dixon,2025,Everton,200000.0,200000.0,20.0,0,0,0,1706.85,1,90,Premier League,test
Roman Yaremchuk_2024,Roman Yaremchuk,2024,Valencia,4000000.0,3500000.0,27.0,48,9,3,1656.63,25,928,La Liga,val
Romano Schmid_2021,Romano Schmid,2021,Werder Bremen,2000000.0,4000000.0,20.0,0,0,0,1668.57,20,1059,Bundesliga,train
Romano Schmid_2023,Romano Schmid,2023,Werder Bremen,4500000.0,4500000.0,22.0,49,6,3,1596.97,26,1475,Bundesliga,train
Romano Schmid_2024,Romano Schmid,2024,Werder Bremen,6500000.0,10000000.0,23.0,0,0,0,1602.03,31,2430,Bundesliga,val
Romano Schmid_2025,Romano Schmid,2025,Werder Bremen,13000000.0,17000000.0,24.0,15,3,2,1666.81,30,2655,Bundesliga,test
Romario Rosch_2022,Romario Rosch,2022,Mainz 05,200000.0,150000.0,22.0,0,0,0,1661.16,1,1,Bundesliga,train
Romelu Lukaku_2021,Romelu Lukaku,2021,Inter,85000000.0,100000000.0,27.0,13,4,2,1841.54,36,2884,Serie A,train
Romelu Lukaku_2022,Romelu Lukaku,2022,Chelsea,100000000.0,70000000.0,28.0,70,14,3,1927.9,25,1561,Premier League,train
Romelu Lukaku_2023,Romelu Lukaku,2023,Inter,55000000.0,40000000.0,29.0,95,22,3,1863.92,25,1660,Serie A,train
Romelu Lukaku_2024,Romelu Lukaku,2024,Roma,35000000.0,30000000.0,30.0,17,5,2,1773.18,32,2641,Serie A,val
Romelu Lukaku_2025,Romelu Lukaku,2025,Napoli,25000000.0,22000000.0,31.0,0,0,0,1778.85,36,2843,Serie A,test
Rominigue Kouame_2022,Rominigue Kouame,2022,Troyes,2500000.0,5000000.0,24.0,0,0,0,1503.44,32,2791,Ligue 1,train
Rominigue Kouame_2023,Rominigue Kouame,2023,Troyes,5000000.0,4500000.0,25.0,0,0,0,1547.06,32,2661,Ligue 1,train
Rominigue Kouame_2024,Rominigue Kouame,2024,Cádiz,4000000.0,2000000.0,26.0,0,0,0,1643.92,16,821,La Liga,val
Romeo Lavia_2023,Romeo Lavia,2023,Southampton,25000000.0,32000000.0,18.0,56,10,1,1671.66,27,2074,Premier League,train
Romeo Lavia_2024,Romeo Lavia,2024,Chelsea,50000000.0,35000000.0,19.0,286,43,4,1771.25,1,33,Premier League,val
Romeo Lavia_2025,Romeo Lavia,2025,Chelsea,40000000.0,40000000.0,20.0,205,30,5,1810.12,14,652,Premier League,test
Ronael Pierre Gabriel_2021,Ronael Pierre Gabriel,2021,Brest,3600000.0,4000000.0,22.0,0,0,0,1541.35,25,1956,Ligue 1,train
Ronael Pierre Gabriel_2022,Ronael Pierre Gabriel,2022,Brest,4000000.0,5000000.0,23.0,0,0,0,1514.15,28,2382,Ligue 1,train
Ronael Pierre Gabriel_2023,Ronael Pierre Gabriel,2023,Strasbourg,4500000.0,3500000.0,24.0,0,0,0,1668.04,44,1778,Ligue 1,train
Ronael Pierre Gabriel_2024,Ronael Pierre Gabriel,2024,Nantes,4000000.0,3500000.0,25.0,22,4,1,1529.08,12,598,Ligue 1,val
Ronald Araujo_2021,Ronald Araujo,2021,Barcelona,10000000.0,25000000.0,21.0,41,11,2,1960.98,24,1510,La Liga,train
Ronald Araujo_2022,Ronald Araujo,2022,Barcelona,35000000.0,50000000.0,22.0,68,17,5,1913.69,30,2272,La Liga,train
Ronald Araujo_2023,Ronald Araujo,2023,Barcelona,60000000.0,70000000.0,23.0,113,23,3,1875.88,22,1800,La Liga,train
Ronald Araujo_2024,Ronald Araujo,2024,Barcelona,70000000.0,70000000.0,24.0,41,8,2,1862.14,25,1997,La Liga,val
Ronald Araujo_2025,Ronald Araujo,2025,Barcelona,55000000.0,35000000.0,25.0,160,31,3,1892.09,13,754,La Liga,test
